sample,event,recording,epoch,event_name,stimulus_time,response_time,stimulus,response,subject,group,eventprobs
183,0,dataset,99,dummy,0.0,0.36,dummy,dummy,dataset,0,0.0
183,1,dataset,0,dummy,0.0,0.35,dummy,dummy,dataset,0,0.0
183,1,dataset,1,dummy,0.0,0.554,dummy,dummy,dataset,0,8.421768171729127e-09
183,1,dataset,2,dummy,0.0,0.624,dummy,dummy,dataset,0,0.04198747128248215
183,1,dataset,3,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
183,1,dataset,4,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
183,1,dataset,5,dummy,0.0,0.7,dummy,dummy,dataset,0,0.0002749958075582981
183,1,dataset,6,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
183,1,dataset,7,dummy,0.0,0.516,dummy,dummy,dataset,0,7.122861411801296e-09
183,1,dataset,8,dummy,0.0,0.648,dummy,dummy,dataset,0,0.022834939882159233
183,1,dataset,9,dummy,0.0,0.416,dummy,dummy,dataset,0,0.0
183,1,dataset,10,dummy,0.0,0.634,dummy,dummy,dataset,0,0.00010540610674070194
183,1,dataset,11,dummy,0.0,0.728,dummy,dummy,dataset,0,1.769453774613794e-05
183,1,dataset,12,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
183,1,dataset,13,dummy,0.0,0.688,dummy,dummy,dataset,0,0.0005571808433160186
183,1,dataset,14,dummy,0.0,0.6,dummy,dummy,dataset,0,0.004706453066319227
183,1,dataset,15,dummy,0.0,0.262,dummy,dummy,dataset,0,0.0
183,1,dataset,16,dummy,0.0,0.658,dummy,dummy,dataset,0,0.00021276372717693448
183,1,dataset,17,dummy,0.0,0.612,dummy,dummy,dataset,0,0.00030640370096080005
183,1,dataset,18,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
183,1,dataset,19,dummy,0.0,0.834,dummy,dummy,dataset,0,0.00035547345760278404
183,1,dataset,20,dummy,0.0,0.534,dummy,dummy,dataset,0,2.557513835199643e-05
183,1,dataset,21,dummy,0.0,0.408,dummy,dummy,dataset,0,0.0
183,1,dataset,22,dummy,0.0,0.202,dummy,dummy,dataset,0,0.0
183,1,dataset,23,dummy,0.0,1.034,dummy,dummy,dataset,0,2.9816058599863027e-07
183,1,dataset,24,dummy,0.0,0.648,dummy,dummy,dataset,0,3.182215368724428e-05
183,1,dataset,25,dummy,0.0,0.388,dummy,dummy,dataset,0,0.0
183,1,dataset,26,dummy,0.0,0.548,dummy,dummy,dataset,0,5.1059732830704974e-11
183,1,dataset,27,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
183,1,dataset,28,dummy,0.0,0.588,dummy,dummy,dataset,0,4.748302217194578e-06
183,1,dataset,29,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0010560323717072606
183,1,dataset,30,dummy,0.0,0.426,dummy,dummy,dataset,0,0.0
183,1,dataset,31,dummy,0.0,0.292,dummy,dummy,dataset,0,0.0
183,1,dataset,32,dummy,0.0,0.574,dummy,dummy,dataset,0,1.7404183381586336e-05
183,1,dataset,33,dummy,0.0,0.732,dummy,dummy,dataset,0,0.003298909869045019
183,1,dataset,34,dummy,0.0,0.694,dummy,dummy,dataset,0,1.5559146049781702e-05
183,1,dataset,35,dummy,0.0,0.748,dummy,dummy,dataset,0,3.3272808650508523e-06
183,1,dataset,36,dummy,0.0,0.83,dummy,dummy,dataset,0,6.770576146664098e-05
183,1,dataset,37,dummy,0.0,0.732,dummy,dummy,dataset,0,4.07571678806562e-06
183,1,dataset,38,dummy,0.0,0.68,dummy,dummy,dataset,0,0.00019557657651603222
183,1,dataset,39,dummy,0.0,0.764,dummy,dummy,dataset,0,5.261017940938473e-05
183,1,dataset,40,dummy,0.0,0.698,dummy,dummy,dataset,0,4.197319140075706e-05
183,1,dataset,41,dummy,0.0,0.432,dummy,dummy,dataset,0,0.0
183,1,dataset,42,dummy,0.0,0.518,dummy,dummy,dataset,0,1.0250843729409098e-07
183,1,dataset,43,dummy,0.0,0.758,dummy,dummy,dataset,0,5.2534189308062196e-05
183,1,dataset,44,dummy,0.0,0.53,dummy,dummy,dataset,0,0.00023211126972455531
183,1,dataset,45,dummy,0.0,0.48,dummy,dummy,dataset,0,1.0302055208910588e-08
183,1,dataset,46,dummy,0.0,0.708,dummy,dummy,dataset,0,0.0005936974193900824
183,1,dataset,47,dummy,0.0,0.322,dummy,dummy,dataset,0,0.0
183,1,dataset,48,dummy,0.0,0.474,dummy,dummy,dataset,0,4.747423699817677e-13
183,1,dataset,49,dummy,0.0,0.496,dummy,dummy,dataset,0,1.434621976770245e-09
183,1,dataset,50,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
183,1,dataset,51,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
183,1,dataset,52,dummy,0.0,0.47,dummy,dummy,dataset,0,3.2219925512333436e-12
183,1,dataset,53,dummy,0.0,1.034,dummy,dummy,dataset,0,4.717014235211536e-05
183,1,dataset,54,dummy,0.0,0.858,dummy,dummy,dataset,0,4.367413930594921e-05
183,1,dataset,55,dummy,0.0,0.48,dummy,dummy,dataset,0,1.4715606511117585e-10
183,1,dataset,56,dummy,0.0,0.538,dummy,dummy,dataset,0,2.4865664540428545e-13
183,1,dataset,57,dummy,0.0,0.766,dummy,dummy,dataset,0,0.000459165865322575
183,1,dataset,58,dummy,0.0,0.442,dummy,dummy,dataset,0,0.0
183,1,dataset,59,dummy,0.0,1.27,dummy,dummy,dataset,0,0.09241526573896408
183,1,dataset,60,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
183,1,dataset,61,dummy,0.0,0.77,dummy,dummy,dataset,0,0.0643359050154686
183,1,dataset,62,dummy,0.0,0.398,dummy,dummy,dataset,0,0.0
183,1,dataset,63,dummy,0.0,0.34,dummy,dummy,dataset,0,0.0
183,1,dataset,64,dummy,0.0,1.048,dummy,dummy,dataset,0,9.278467041440308e-05
183,1,dataset,65,dummy,0.0,0.344,dummy,dummy,dataset,0,0.0
183,1,dataset,66,dummy,0.0,0.586,dummy,dummy,dataset,0,0.0004981743986718357
183,1,dataset,67,dummy,0.0,0.574,dummy,dummy,dataset,0,6.276990461628884e-06
183,1,dataset,68,dummy,0.0,0.578,dummy,dummy,dataset,0,1.6747785593906883e-06
183,1,dataset,69,dummy,0.0,0.818,dummy,dummy,dataset,0,5.328575934981927e-05
183,1,dataset,70,dummy,0.0,0.578,dummy,dummy,dataset,0,1.081310041506356e-09
183,1,dataset,71,dummy,0.0,0.636,dummy,dummy,dataset,0,7.603257108712569e-05
183,1,dataset,72,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
183,1,dataset,73,dummy,0.0,0.712,dummy,dummy,dataset,0,0.0008413181640207767
183,1,dataset,74,dummy,0.0,0.738,dummy,dummy,dataset,0,3.456966805970296e-05
183,1,dataset,75,dummy,0.0,1.172,dummy,dummy,dataset,0,7.858205208322033e-06
183,1,dataset,76,dummy,0.0,0.826,dummy,dummy,dataset,0,0.0005829891306348145
183,1,dataset,77,dummy,0.0,0.406,dummy,dummy,dataset,0,0.0
183,1,dataset,78,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
183,1,dataset,79,dummy,0.0,0.652,dummy,dummy,dataset,0,7.639265822945163e-05
183,1,dataset,80,dummy,0.0,0.392,dummy,dummy,dataset,0,0.0
183,1,dataset,81,dummy,0.0,0.358,dummy,dummy,dataset,0,0.0
183,1,dataset,82,dummy,0.0,0.482,dummy,dummy,dataset,0,2.2590132889299674e-13
183,1,dataset,83,dummy,0.0,0.618,dummy,dummy,dataset,0,1.3875211152480915e-05
183,1,dataset,84,dummy,0.0,0.808,dummy,dummy,dataset,0,0.00012580542534124106
183,1,dataset,85,dummy,0.0,0.426,dummy,dummy,dataset,0,0.0
183,1,dataset,86,dummy,0.0,0.396,dummy,dummy,dataset,0,0.0
183,1,dataset,87,dummy,0.0,0.62,dummy,dummy,dataset,0,1.8437749531585723e-05
183,1,dataset,88,dummy,0.0,0.91,dummy,dummy,dataset,0,1.0028074029833078e-05
183,1,dataset,89,dummy,0.0,0.518,dummy,dummy,dataset,0,4.829055615118705e-05
183,1,dataset,90,dummy,0.0,0.21,dummy,dummy,dataset,0,0.0
183,1,dataset,91,dummy,0.0,0.52,dummy,dummy,dataset,0,0.0011591524817049503
183,1,dataset,92,dummy,0.0,0.428,dummy,dummy,dataset,0,0.0
183,1,dataset,93,dummy,0.0,0.204,dummy,dummy,dataset,0,0.0
183,1,dataset,94,dummy,0.0,0.61,dummy,dummy,dataset,0,1.0158054465136956e-05
183,1,dataset,95,dummy,0.0,0.622,dummy,dummy,dataset,0,1.2360994332993869e-05
183,1,dataset,96,dummy,0.0,0.378,dummy,dummy,dataset,0,0.0
183,1,dataset,97,dummy,0.0,0.48,dummy,dummy,dataset,0,1.1110500297561998e-09
183,1,dataset,98,dummy,0.0,0.468,dummy,dummy,dataset,0,1.81773717714169e-13
183,1,dataset,99,dummy,0.0,0.36,dummy,dummy,dataset,0,0.0
183,2,dataset,0,dummy,0.0,0.35,dummy,dummy,dataset,0,0.0
183,2,dataset,1,dummy,0.0,0.554,dummy,dummy,dataset,0,5.965408718111576e-07
183,2,dataset,2,dummy,0.0,0.624,dummy,dummy,dataset,0,8.924999747250695e-06
183,2,dataset,3,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
183,2,dataset,4,dummy,0.0,0.422,dummy,dummy,dataset,0,1.6522708392585628e-05
183,2,dataset,5,dummy,0.0,0.7,dummy,dummy,dataset,0,0.0004919117200188339
183,2,dataset,6,dummy,0.0,0.438,dummy,dummy,dataset,0,5.52142046217341e-05
183,2,dataset,7,dummy,0.0,0.516,dummy,dummy,dataset,0,0.07837502658367157
183,2,dataset,8,dummy,0.0,0.648,dummy,dummy,dataset,0,7.109060970833525e-05
183,2,dataset,9,dummy,0.0,0.416,dummy,dummy,dataset,0,5.026657134976631e-08
183,2,dataset,10,dummy,0.0,0.634,dummy,dummy,dataset,0,4.1075163608184084e-05
183,2,dataset,11,dummy,0.0,0.728,dummy,dummy,dataset,0,0.0005522922147065401
183,2,dataset,12,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
183,2,dataset,13,dummy,0.0,0.688,dummy,dummy,dataset,0,8.343471336047514e-07
183,2,dataset,14,dummy,0.0,0.6,dummy,dummy,dataset,0,3.3318425266770646e-05
183,2,dataset,15,dummy,0.0,0.262,dummy,dummy,dataset,0,0.0
183,2,dataset,16,dummy,0.0,0.658,dummy,dummy,dataset,0,5.442712063086219e-05
183,2,dataset,17,dummy,0.0,0.612,dummy,dummy,dataset,0,0.0007431262056343257
183,2,dataset,18,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
183,2,dataset,19,dummy,0.0,0.834,dummy,dummy,dataset,0,3.636190376710147e-05
183,2,dataset,20,dummy,0.0,0.534,dummy,dummy,dataset,0,0.0020940923132002354
183,2,dataset,21,dummy,0.0,0.408,dummy,dummy,dataset,0,1.910085839496034e-10
183,2,dataset,22,dummy,0.0,0.202,dummy,dummy,dataset,0,0.0
183,2,dataset,23,dummy,0.0,1.034,dummy,dummy,dataset,0,6.553405595965955e-10
183,2,dataset,24,dummy,0.0,0.648,dummy,dummy,dataset,0,0.001966601936146617
183,2,dataset,25,dummy,0.0,0.388,dummy,dummy,dataset,0,0.0
183,2,dataset,26,dummy,0.0,0.548,dummy,dummy,dataset,0,7.974329463422691e-08
183,2,dataset,27,dummy,0.0,0.422,dummy,dummy,dataset,0,7.048320593838753e-09
183,2,dataset,28,dummy,0.0,0.588,dummy,dummy,dataset,0,0.006473958026617765
183,2,dataset,29,dummy,0.0,0.578,dummy,dummy,dataset,0,0.007356350310146809
183,2,dataset,30,dummy,0.0,0.426,dummy,dummy,dataset,0,8.726785836188355e-07
183,2,dataset,31,dummy,0.0,0.292,dummy,dummy,dataset,0,0.0
183,2,dataset,32,dummy,0.0,0.574,dummy,dummy,dataset,0,0.01240889634937048
183,2,dataset,33,dummy,0.0,0.732,dummy,dummy,dataset,0,2.3482793039875105e-05
183,2,dataset,34,dummy,0.0,0.694,dummy,dummy,dataset,0,0.008603258989751339
183,2,dataset,35,dummy,0.0,0.748,dummy,dummy,dataset,0,0.0005347138503566384
183,2,dataset,36,dummy,0.0,0.83,dummy,dummy,dataset,0,5.223812331678346e-05
183,2,dataset,37,dummy,0.0,0.732,dummy,dummy,dataset,0,0.00011003804684150964
183,2,dataset,38,dummy,0.0,0.68,dummy,dummy,dataset,0,0.00028300622943788767
183,2,dataset,39,dummy,0.0,0.764,dummy,dummy,dataset,0,4.352250471129082e-05
183,2,dataset,40,dummy,0.0,0.698,dummy,dummy,dataset,0,3.380657744855853e-06
183,2,dataset,41,dummy,0.0,0.432,dummy,dummy,dataset,0,0.0024482915177941322
183,2,dataset,42,dummy,0.0,0.518,dummy,dummy,dataset,0,0.0010887592798098922
183,2,dataset,43,dummy,0.0,0.758,dummy,dummy,dataset,0,5.450707612908445e-05
183,2,dataset,44,dummy,0.0,0.53,dummy,dummy,dataset,0,0.001788661116734147
183,2,dataset,45,dummy,0.0,0.48,dummy,dummy,dataset,0,0.005720299202948809
183,2,dataset,46,dummy,0.0,0.708,dummy,dummy,dataset,0,0.00068503781221807
183,2,dataset,47,dummy,0.0,0.322,dummy,dummy,dataset,0,0.0
183,2,dataset,48,dummy,0.0,0.474,dummy,dummy,dataset,0,0.0002566453185863793
183,2,dataset,49,dummy,0.0,0.496,dummy,dummy,dataset,0,0.1026822030544281
183,2,dataset,50,dummy,0.0,0.438,dummy,dummy,dataset,0,2.095329953988312e-08
183,2,dataset,51,dummy,0.0,0.428,dummy,dummy,dataset,0,3.62532333042509e-08
183,2,dataset,52,dummy,0.0,0.47,dummy,dummy,dataset,0,0.019551660865545273
183,2,dataset,53,dummy,0.0,1.034,dummy,dummy,dataset,0,1.3288045863646403e-07
183,2,dataset,54,dummy,0.0,0.858,dummy,dummy,dataset,0,5.336529284249991e-05
183,2,dataset,55,dummy,0.0,0.48,dummy,dummy,dataset,0,0.00022068017278797925
183,2,dataset,56,dummy,0.0,0.538,dummy,dummy,dataset,0,5.946685632807203e-06
183,2,dataset,57,dummy,0.0,0.766,dummy,dummy,dataset,0,1.720839281915687e-05
183,2,dataset,58,dummy,0.0,0.442,dummy,dummy,dataset,0,4.3824704976103135e-10
183,2,dataset,59,dummy,0.0,1.27,dummy,dummy,dataset,0,6.879448477548067e-08
183,2,dataset,60,dummy,0.0,0.422,dummy,dummy,dataset,0,3.6443880162551068e-06
183,2,dataset,61,dummy,0.0,0.77,dummy,dummy,dataset,0,1.999841288125026e-06
183,2,dataset,62,dummy,0.0,0.398,dummy,dummy,dataset,0,0.0
183,2,dataset,63,dummy,0.0,0.34,dummy,dummy,dataset,0,0.0
183,2,dataset,64,dummy,0.0,1.048,dummy,dummy,dataset,0,2.1003834262955934e-06
183,2,dataset,65,dummy,0.0,0.344,dummy,dummy,dataset,0,0.0
183,2,dataset,66,dummy,0.0,0.586,dummy,dummy,dataset,0,0.01508613396435976
183,2,dataset,67,dummy,0.0,0.574,dummy,dummy,dataset,0,0.0037486720830202103
183,2,dataset,68,dummy,0.0,0.578,dummy,dummy,dataset,0,0.00013900433259550482
183,2,dataset,69,dummy,0.0,0.818,dummy,dummy,dataset,0,1.7034202755894512e-05
183,2,dataset,70,dummy,0.0,0.578,dummy,dummy,dataset,0,0.0037827834021300077
183,2,dataset,71,dummy,0.0,0.636,dummy,dummy,dataset,0,0.005199813283979893
183,2,dataset,72,dummy,0.0,0.376,dummy,dummy,dataset,0,0.0
183,2,dataset,73,dummy,0.0,0.712,dummy,dummy,dataset,0,0.00011893713963218033
183,2,dataset,74,dummy,0.0,0.738,dummy,dummy,dataset,0,0.00025488363462500274
183,2,dataset,75,dummy,0.0,1.172,dummy,dummy,dataset,0,3.711830061092769e-07
183,2,dataset,76,dummy,0.0,0.826,dummy,dummy,dataset,0,0.0011014796327799559
183,2,dataset,77,dummy,0.0,0.406,dummy,dummy,dataset,0,0.0
183,2,dataset,78,dummy,0.0,0.428,dummy,dummy,dataset,0,4.470772196896178e-08
183,2,dataset,79,dummy,0.0,0.652,dummy,dummy,dataset,0,0.00010814414417836815
183,2,dataset,80,dummy,0.0,0.392,dummy,dummy,dataset,0,0.0
183,2,dataset,81,dummy,0.0,0.358,dummy,dummy,dataset,0,0.0
183,2,dataset,82,dummy,0.0,0.482,dummy,dummy,dataset,0,0.0012278460199013352
183,2,dataset,83,dummy,0.0,0.618,dummy,dummy,dataset,0,0.00023941646213643253
183,2,dataset,84,dummy,0.0,0.808,dummy,dummy,dataset,0,0.00033281263313256204
183,2,dataset,85,dummy,0.0,0.426,dummy,dummy,dataset,0,8.984495925012936e-10
183,2,dataset,86,dummy,0.0,0.396,dummy,dummy,dataset,0,0.0
183,2,dataset,87,dummy,0.0,0.62,dummy,dummy,dataset,0,0.0038344094064086676
183,2,dataset,88,dummy,0.0,0.91,dummy,dummy,dataset,0,2.436642716929782e-06
183,2,dataset,89,dummy,0.0,0.518,dummy,dummy,dataset,0,0.0015494822291657329
183,2,dataset,90,dummy,0.0,0.21,dummy,dummy,dataset,0,0.0
183,2,dataset,91,dummy,0.0,0.52,dummy,dummy,dataset,0,0.0006041449960321188
183,2,dataset,92,dummy,0.0,0.428,dummy,dummy,dataset,0,0.00967787578701973
183,2,dataset,93,dummy,0.0,0.204,dummy,dummy,dataset,0,0.0
183,2,dataset,94,dummy,0.0,0.61,dummy,dummy,dataset,0,0.0011041117832064629
183,2,dataset,95,dummy,0.0,0.622,dummy,dummy,dataset,0,0.0016425393987447023
183,2,dataset,96,dummy,0.0,0.378,dummy,dummy,dataset,0,0.0
183,2,dataset,97,dummy,0.0,0.48,dummy,dummy,dataset,0,0.004047333728522062
183,2,dataset,98,dummy,0.0,0.468,dummy,dummy,dataset,0,0.0012426745379343629
183,2,dataset,99,dummy,0.0,0.36,dummy,dummy,dataset,0,0.0
183,3,dataset,0,dummy,0.0,0.35,dummy,dummy,dataset,0,0.0
183,3,dataset,1,dummy,0.0,0.554,dummy,dummy,dataset,0,4.806871402252e-06
183,3,dataset,2,dummy,0.0,0.624,dummy,dummy,dataset,0,3.600121936675471e-11
183,3,dataset,3,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0003209432470612228
183,3,dataset,4,dummy,0.0,0.422,dummy,dummy,dataset,0,2.2858347392684664e-07
183,3,dataset,5,dummy,0.0,0.7,dummy,dummy,dataset,0,3.442601672482004e-12
183,3,dataset,6,dummy,0.0,0.438,dummy,dummy,dataset,0,2.2140461908293219e-07
183,3,dataset,7,dummy,0.0,0.516,dummy,dummy,dataset,0,1.136020943981464e-09
183,3,dataset,8,dummy,0.0,0.648,dummy,dummy,dataset,0,4.587085225549181e-11
183,3,dataset,9,dummy,0.0,0.416,dummy,dummy,dataset,0,0.00019682422862388194
183,3,dataset,10,dummy,0.0,0.634,dummy,dummy,dataset,0,9.96728588553708e-10
183,3,dataset,11,dummy,0.0,0.728,dummy,dummy,dataset,0,4.948624621192721e-09
183,3,dataset,12,dummy,0.0,0.364,dummy,dummy,dataset,0,2.9401842311926885e-06
183,3,dataset,13,dummy,0.0,0.688,dummy,dummy,dataset,0,4.4876122674668284e-13
183,3,dataset,14,dummy,0.0,0.6,dummy,dummy,dataset,0,3.057411615547956e-11
183,3,dataset,15,dummy,0.0,0.262,dummy,dummy,dataset,0,0.0
183,3,dataset,16,dummy,0.0,0.658,dummy,dummy,dataset,0,1.8656824349316814e-11
183,3,dataset,17,dummy,0.0,0.612,dummy,dummy,dataset,0,1.7609703842694224e-12
183,3,dataset,18,dummy,0.0,0.376,dummy,dummy,dataset,0,6.319333351711975e-06
183,3,dataset,19,dummy,0.0,0.834,dummy,dummy,dataset,0,7.378472290618665e-13
183,3,dataset,20,dummy,0.0,0.534,dummy,dummy,dataset,0,7.070675711595698e-10
183,3,dataset,21,dummy,0.0,0.408,dummy,dummy,dataset,0,1.2014492313028313e-05
183,3,dataset,22,dummy,0.0,0.202,dummy,dummy,dataset,0,0.0
183,3,dataset,23,dummy,0.0,1.034,dummy,dummy,dataset,0,2.7560110904588722e-14
183,3,dataset,24,dummy,0.0,0.648,dummy,dummy,dataset,0,1.33523386791623e-10
183,3,dataset,25,dummy,0.0,0.388,dummy,dummy,dataset,0,1.125794278777903e-05
183,3,dataset,26,dummy,0.0,0.548,dummy,dummy,dataset,0,0.054806917905807495
183,3,dataset,27,dummy,0.0,0.422,dummy,dummy,dataset,0,2.581442117843835e-07
183,3,dataset,28,dummy,0.0,0.588,dummy,dummy,dataset,0,5.2115654014528445e-09
183,3,dataset,29,dummy,0.0,0.578,dummy,dummy,dataset,0,4.3489678525077125e-09
183,3,dataset,30,dummy,0.0,0.426,dummy,dummy,dataset,0,0.1269054263830185
183,3,dataset,31,dummy,0.0,0.292,dummy,dummy,dataset,0,0.0
183,3,dataset,32,dummy,0.0,0.574,dummy,dummy,dataset,0,2.1431491248335988e-08
183,3,dataset,33,dummy,0.0,0.732,dummy,dummy,dataset,0,8.67461571324446e-12
183,3,dataset,34,dummy,0.0,0.694,dummy,dummy,dataset,0,2.1546990580656455e-10
183,3,dataset,35,dummy,0.0,0.748,dummy,dummy,dataset,0,4.844855419627869e-11
183,3,dataset,36,dummy,0.0,0.83,dummy,dummy,dataset,0,2.7271355746566472e-12
183,3,dataset,37,dummy,0.0,0.732,dummy,dummy,dataset,0,4.198277142597462e-11
183,3,dataset,38,dummy,0.0,0.68,dummy,dummy,dataset,0,2.8670688045906445e-10
183,3,dataset,39,dummy,0.0,0.764,dummy,dummy,dataset,0,2.3547382793642768e-11
183,3,dataset,40,dummy,0.0,0.698,dummy,dummy,dataset,0,2.6098425504050837e-11
183,3,dataset,41,dummy,0.0,0.432,dummy,dummy,dataset,0,6.429927452700213e-07
183,3,dataset,42,dummy,0.0,0.518,dummy,dummy,dataset,0,4.8076906011829124e-08
183,3,dataset,43,dummy,0.0,0.758,dummy,dummy,dataset,0,3.503926207341912e-13
183,3,dataset,44,dummy,0.0,0.53,dummy,dummy,dataset,0,3.57392835326209e-08
183,3,dataset,45,dummy,0.0,0.48,dummy,dummy,dataset,0,9.278117119038143e-08
183,3,dataset,46,dummy,0.0,0.708,dummy,dummy,dataset,0,2.636081186235123e-13
183,3,dataset,47,dummy,0.0,0.322,dummy,dummy,dataset,0,0.0
183,3,dataset,48,dummy,0.0,0.474,dummy,dummy,dataset,0,3.6718461160489824e-07
183,3,dataset,49,dummy,0.0,0.496,dummy,dummy,dataset,0,5.198540407036489e-07
183,3,dataset,50,dummy,0.0,0.438,dummy,dummy,dataset,0,0.07508552819490433
183,3,dataset,51,dummy,0.0,0.428,dummy,dummy,dataset,0,1.681623143667821e-05
183,3,dataset,52,dummy,0.0,0.47,dummy,dummy,dataset,0,3.250012809985492e-07
183,3,dataset,53,dummy,0.0,1.034,dummy,dummy,dataset,0,5.3422761853649196e-15
183,3,dataset,54,dummy,0.0,0.858,dummy,dummy,dataset,0,1.4595746486434358e-11
183,3,dataset,55,dummy,0.0,0.48,dummy,dummy,dataset,0,3.2016957902669674e-06
183,3,dataset,56,dummy,0.0,0.538,dummy,dummy,dataset,0,2.0239674540789565e-06
183,3,dataset,57,dummy,0.0,0.766,dummy,dummy,dataset,0,9.629318176163082e-12
183,3,dataset,58,dummy,0.0,0.442,dummy,dummy,dataset,0,2.533000724724843e-07
183,3,dataset,59,dummy,0.0,1.27,dummy,dummy,dataset,0,1.9233282365837753e-14
183,3,dataset,60,dummy,0.0,0.422,dummy,dummy,dataset,0,0.00046664115507155657
183,3,dataset,61,dummy,0.0,0.77,dummy,dummy,dataset,0,4.2757805759560674e-13
183,3,dataset,62,dummy,0.0,0.398,dummy,dummy,dataset,0,1.327198333456181e-05
183,3,dataset,63,dummy,0.0,0.34,dummy,dummy,dataset,0,0.0
183,3,dataset,64,dummy,0.0,1.048,dummy,dummy,dataset,0,5.177925281466336e-14
183,3,dataset,65,dummy,0.0,0.344,dummy,dummy,dataset,0,0.0
183,3,dataset,66,dummy,0.0,0.586,dummy,dummy,dataset,0,1.267844496055659e-09
183,3,dataset,67,dummy,0.0,0.574,dummy,dummy,dataset,0,3.890025013220111e-08
183,3,dataset,68,dummy,0.0,0.578,dummy,dummy,dataset,0,5.030391658777944e-09
183,3,dataset,69,dummy,0.0,0.818,dummy,dummy,dataset,0,2.467714834558654e-12
183,3,dataset,70,dummy,0.0,0.578,dummy,dummy,dataset,0,1.4977170792462857e-07
183,3,dataset,71,dummy,0.0,0.636,dummy,dummy,dataset,0,4.84686856622174e-12
183,3,dataset,72,dummy,0.0,0.376,dummy,dummy,dataset,0,2.172221513774275e-08
183,3,dataset,73,dummy,0.0,0.712,dummy,dummy,dataset,0,1.0775490222325601e-10
183,3,dataset,74,dummy,0.0,0.738,dummy,dummy,dataset,0,1.8788506306322006e-09
183,3,dataset,75,dummy,0.0,1.172,dummy,dummy,dataset,0,8.274839147226487e-12
183,3,dataset,76,dummy,0.0,0.826,dummy,dummy,dataset,0,4.23475143840335e-10
183,3,dataset,77,dummy,0.0,0.406,dummy,dummy,dataset,0,0.0625382736325264
183,3,dataset,78,dummy,0.0,0.428,dummy,dummy,dataset,0,1.3102160664857365e-05
183,3,dataset,79,dummy,0.0,0.652,dummy,dummy,dataset,0,3.6523842283919805e-10
183,3,dataset,80,dummy,0.0,0.392,dummy,dummy,dataset,0,7.747980816930067e-07
183,3,dataset,81,dummy,0.0,0.358,dummy,dummy,dataset,0,0.00010988271242240444
183,3,dataset,82,dummy,0.0,0.482,dummy,dummy,dataset,0,2.684879518710659e-07
183,3,dataset,83,dummy,0.0,0.618,dummy,dummy,dataset,0,1.905152424708234e-10
183,3,dataset,84,dummy,0.0,0.808,dummy,dummy,dataset,0,3.70297195684266e-11
183,3,dataset,85,dummy,0.0,0.426,dummy,dummy,dataset,0,0.007744907401502132
183,3,dataset,86,dummy,0.0,0.396,dummy,dummy,dataset,0,0.014696507714688778
183,3,dataset,87,dummy,0.0,0.62,dummy,dummy,dataset,0,2.9851394793556363e-12
183,3,dataset,88,dummy,0.0,0.91,dummy,dummy,dataset,0,1.9633361776627556e-13
183,3,dataset,89,dummy,0.0,0.518,dummy,dummy,dataset,0,0.00019642598635982722
183,3,dataset,90,dummy,0.0,0.21,dummy,dummy,dataset,0,0.0
183,3,dataset,91,dummy,0.0,0.52,dummy,dummy,dataset,0,7.147390457262759e-10
183,3,dataset,92,dummy,0.0,0.428,dummy,dummy,dataset,0,2.6633356853267287e-08
183,3,dataset,93,dummy,0.0,0.204,dummy,dummy,dataset,0,0.0
183,3,dataset,94,dummy,0.0,0.61,dummy,dummy,dataset,0,5.087247290092023e-10
183,3,dataset,95,dummy,0.0,0.622,dummy,dummy,dataset,0,8.310074295359016e-10
183,3,dataset,96,dummy,0.0,0.378,dummy,dummy,dataset,0,2.257447522424627e-05
183,3,dataset,97,dummy,0.0,0.48,dummy,dummy,dataset,0,2.07654082373665e-07
183,3,dataset,98,dummy,0.0,0.468,dummy,dummy,dataset,0,5.8624873844337344e-08
183,3,dataset,99,dummy,0.0,0.36,dummy,dummy,dataset,0,6.982995728321839e-06
184,0,dataset,0,dummy,0.0,0.35,dummy,dummy,dataset,0,0.0
184,0,dataset,1,dummy,0.0,0.554,dummy,dummy,dataset,0,5.866384174225622e-15
184,0,dataset,2,dummy,0.0,0.624,dummy,dummy,dataset,0,1.2024445328329136e-10
184,0,dataset,3,dummy,0.0,0.364,dummy,dummy,dataset,0,0.0
184,0,dataset,4,dummy,0.0,0.422,dummy,dummy,dataset,0,0.0
184,0,dataset,5,dummy,0.0,0.7,dummy,dummy,dataset,0,6.003433861145879e-10
184,0,dataset,6,dummy,0.0,0.438,dummy,dummy,dataset,0,0.0
